mail,mail,30.6727291496
let,know,23.0574738698
file,file,13.9584005869
enron,enron,13.2080957137
gas,gas,12.0207152685
download,msn,11.5301612193
enron,houston,11.3229957768
msn,asp,11.0422637666
north,america,11.0396740487
enron,corp,10.9725767137
enron,america,10.7437690871
company,enron,10.667999915
enron,north,10.610041555
blackberry,net,10.3857694897
msn,msn,10.3387258703
enron,company,10.3349555005
smith,houston,10.0859746368
enron,smith,9.98588048816
enron,services,9.84301263849
message,message,9.5610763327
next,week,9.29920461567
confidential,information,9.03809824819
houston,texas,9.02824676463
blackberry,wireless,8.94065600658
wireless,handheld,8.88606509408
blackberry,handheld,8.88460118436
make,sure,8.85803349711
price,price,8.82790997483
give,call,8.79100553889
intended,message,8.58946800354
delete,message,8.53544686279
exmerge,items,8.48205430689
importance,high,8.48022584714
enron,more,8.40811655571
message,taking,8.23211675279
power,power,8.2143211325
gas,daily,8.21000176859
clickability,clickability,7.99460972944
message,confidential,7.98617470466
message,information,7.94809656071
know,need,7.94632530643
gas,company,7.82630040277
enron,texas,7.79153347243
gas,pipeline,7.762608385
sender,email,7.6736697344
gas,enron,7.5688287907
smith,texas,7.53886644188
report,report,7.537547998
know,questions,7.4925156726
mark,enron,7.46709379033
services,houston,7.45312598218
enron,people,7.44953747836
market,market,7.40371464598
last,week,7.37864228304
pipeline,company,7.37662292388
call,number,7.36418171708
handheld,blackberry,7.34412310508
wireless,blackberry,7.34406809087
handheld,net,7.3430607194
wireless,net,7.34299225726
blackberry,blackberry,7.34104230885
call,questions,7.33893508393
information,intended,7.3271669079
enron,says,7.3008030738
day,day,7.20155684891
let,questions,7.18738374459
disclosure,distribution,7.13842143362
confidential,intended,7.13558971745
enron,wholesale,7.13342276302
like,enron,7.13145935154
enron,market,7.10428118813
know,enron,7.0849063835
download,asp,7.06864878185
sale,sale,7.06716483907
ken,lay,7.06509900777
money,enron,7.04483390595
energy,enron,7.02648141414
wholesale,services,6.99052852458
date,date,6.98059117578
year,year,6.96788254344
responsible,down,6.91765200218
sara,enron,6.86981034546
services,smith,6.84455097819
corp,enron,6.81216608737
enron,energy,6.80994131454
let,need,6.77834389251
sara,wholesale,6.70444339294
sara,smith,6.70388627597
sara,services,6.70106587131
sara,houston,6.69539024217
message,intended,6.69171630573
email,email,6.67270379628
north,corp,6.62359301931
america,corp,6.62261336816
edison,edison,6.62254294162
energy,commission,6.60801701738
america,houston,6.60799715349
enron,net,6.57830996794
enron,business,6.5742184003
company,company,6.54480750675
message,distribution,6.54300177073
information,law,6.54044486745
mark,mark,6.51154807007
enron,did,6.50091005336
price,gas,6.48677999509
notify,sender,6.47929532467
intended,individual,6.47708752553
message,prohibited,6.46960420467
distribution,message,6.46613308973
information,specific,6.46559292289
wholesale,houston,6.46237594976
people,enron,6.44300375486
confidential,law,6.39848862174
law,intended,6.39848862174
wholesale,smith,6.39686110533
mark,company,6.39212145223
