mail,mail,23.3651902665
let,know,16.3437122347
enron,enron,12.6650266462
cara,semperger,12.3206693317
semperger,cara,12.2392358287
blackberry,net,12.1585464728
semperger,semperger,12.0722096014
exmerge,semperger,11.9918345412
folder,semperger,11.9915454984
enron,'s,11.5224958393
content,encoding,10.8549205735
transfer,encoding,10.8546710523
content,transfer,10.8541212599
encoding,7bit,10.7165385924
content,7bit,10.7160459346
transfer,7bit,10.7157996057
mime,version,10.7144447967
mime,content,10.6692849339
version,content,10.6667775184
origin,filename,10.6232477981
exmerge,origin,10.6232477981
exmerge,filename,10.6232477981
folder,origin,10.6230036206
folder,filename,10.6230036206
folder,exmerge,10.6230036206
encoding,exmerge,10.6229425762
mime,encoding,10.6228150853
encoding,folder,10.6226875944
content,exmerge,10.6224542212
transfer,exmerge,10.6222100437
content,folder,10.6221819524
mime,transfer,10.6220695876
transfer,folder,10.6219291315
items,origin,10.6219048218
exmerge,items,10.6219048218
items,filename,10.6219048218
folder,items,10.6216131053
encoding,items,10.6215401762
version,folder,10.6205386162
version,encoding,10.6204565034
version,transfer,10.6194711499
mime,folder,10.5757042646
version,exmerge,10.573685168
7bit,exmerge,10.5285706876
mime,7bit,10.5284453236
7bit,folder,10.5283199596
7bit,items,10.5271916838
version,7bit,10.5261260899
enron,corp,9.84492611771
exmerge,cara,9.79027638808
folder,cara,9.79000443824
origin,semperger,9.78795836733
semperger,filename,9.78795836733
transfer,items,9.78767293721
items,semperger,9.78601134712
7bit,origin,9.73913800978
chron,cs,9.63914359577
cs,hts,9.48225131164
cs,cda,9.32320112773
chron,hts,9.32271905942
hts,business,9.31350619837
cda,hts,9.16089951323
story,hts,9.16084500199
cda,story,8.99606825238
chron,cda,8.99567010072
cs,story,8.9956145892
cda,business,8.98710984009
story,business,8.98694458163
chron,business,8.81710949879
cs,business,8.81710949879
wireless,handheld,8.65622573514
chron,story,8.65569658525
blackberry,handheld,8.65259528948
blackberry,wireless,8.65198258962
handheld,net,8.59751883192
wireless,net,8.59713431711
handheld,blackberry,8.59461494404
wireless,blackberry,8.5939981182
blackberry,blackberry,8.58649340381
next,week,8.51963546365
',',8.47942800263
business,chron,8.47003174741
north,america,8.42097023706
hts,chron,8.30139122833
7bit,semperger,8.29461901424
's,'s,8.2568269814
explorer,msn,8.24370703588
story,chron,8.11918014385
business,cs,8.10811068888
enron,america,8.08009422352
enron,north,8.06621711369
msn,explorer,8.0596963952
download,msn,7.80888209045
tried,then,7.79418422307
nothing,then,7.73554313067
download,explorer,7.67984489047
msn,asp,7.54681628622
's,enron,7.54200117148
importance,high,7.47869819465
explorer,asp,7.41332418064
n't,know,7.38746820871
enron,houston,7.3180214085
explorer,intl,7.2788746239
gas,gas,7.23041451613
msn,intl,7.2097694586
filename,cara,7.13088801155
cara,cara,7.13060817747
richey,cooper,7.06927464579
filename,semperger,7.05721056875
message,message,7.04591151094
then,still,7.04036146702
dynegy,enron,6.99400714934
origin,cara,6.98924662378
items,cara,6.98715304611
cooper,richey,6.92637308781
richey,richey,6.9262935164
hand,nothing,6.92519775175
doctor,jar,6.92492090955
exmerge,richey,6.92370744552
folder,richey,6.9235483027
tried,hand,6.92353255419
doctor,man,6.92330958847
cda,chron,6.92257852612
hts,cs,6.9219295218
tried,nothing,6.92114955619
nothing,tried,6.92114955619
hand,then,6.9204864611
cara,origin,6.91733841713
cara,filename,6.91733841713
7bit,cara,6.91714611955
encoding,cara,6.91685767318
then,nothing,6.91654933396
content,cara,6.91608848287
still,nothing,6.91599730729
transfer,cara,6.91570388771
cara,items,6.91522314377
semperger,origin,6.91406024075
encoding,semperger,6.91343444475
content,semperger,6.91243317115
transfer,semperger,6.91193253436
business,cda,6.91145842136
semperger,items,6.91130673836
then,tried,6.91009244546
tried,still,6.90923456618
ca,n't,6.90902154688
did,n't,6.80485339673
member,honorable,6.707834118
houston,texas,6.69785426276
honorable,member,6.63287558738
msn,msn,6.55407220274
file,file,6.50049391982
market,market,6.45748594002
's,office,6.3943461342
know,questions,6.38450601487
business,business,6.34296337581
mime,exmerge,6.31275611563
trading,enron,6.26960642412
let,questions,6.26796907665
day,'s,6.24293084283
explorer,explorer,6.24190464078
corp,enron,6.23914160837
hts,cda,6.2387579494
story,cs,6.23867794878
cs,chron,6.23803794375
encoding,origin,6.2327367527
content,items,6.22935649628
make,sure,6.22332978229
next,year,6.21639455543
christmas,ever,6.16125412368
man,'s,6.10483090166
enron,dynegy,6.07601936074
right,then,6.06016142223
gave,jar,5.99810495125
doctor,gave,5.9975192089
man,jar,5.99568350006
old,doctor,5.99510732867
hand,tried,5.99460676781
old,man,5.99442779099
man,doctor,5.99434930917
right,hand,5.99409089343
right,nothing,5.99107604314
hand,still,5.99066736343
tried,tried,5.98734241425
business,story,5.98041687244
still,tried,5.97809687336
give,call,5.97004578744
enron,smith,5.95302576118
doctor,'s,5.94624952624
course,course,5.91210391129
said,bring,5.90553440435
energy,trading,5.89028709126
enron,capital,5.88034935308
enron,trade,5.8636751524
enron,said,5.84811662781
know,need,5.82436822137
delete,message,5.82384526797
smith,houston,5.82179285522
information,intended,5.81273623927
enron,services,5.73669651354
time,enron,5.73224683871
let,'s,5.68364270694
exmerge,cooper,5.65157748473
folder,cooper,5.6513906966
richey,filename,5.65134806018
origin,richey,5.65134806018
items,richey,5.65027605872
intended,message,5.64470489961
confidential,information,5.64194368373
real,time,5.64157822869
let,need,5.6392981365
company,'s,5.63199391801
year,'s,5.62682346084
honorable,honorable,5.5674301904
member,member,5.56717027852
'd,like,5.55318454367
n't,'s,5.52444906566
temperatures,load,5.4746589807
