macaque,lentiviral,15.1240004328
virome,virome,14.8015396147
drives,convergence,13.0255533377
macaque,macaque,12.7364890851
monozygotic,twins,12.5350669396
twins,twins,12.3800670278
hmp,hmp,12.3049622399
humanized,gnotobiotic,12.1685262024
convergence,phylogeny,12.0903470333
gnotobiotic,monozygotic,11.5964494181
obese,lean,11.3858478906
drives,phylogeny,11.2664964445
consortium,monozygotic,11.2521440048
convergence,mammalian,10.9935207174
monozygotic,monozygotic,10.8970974799
healthy,twins,10.8877002826
humanized,humanized,10.8021852654
across,geography,10.7826076026
enterotypes,enterotypes,10.7306442757
lean,obese,10.6538534386
lentiviral,chronic,10.5576941071
age,geography,10.4989863015
better,understand,10.4820381938
lean,twins,10.4398090403
drives,mammalian,10.4171236134
milk,milk,10.4032101807
project,consortium,10.3615983327
comprehensive,resource,10.3288461315
project,hmp,10.2920038141
gastrointestinal,tract,10.2144312696
survey,survey,10.1873461015
twins,healthy,10.098201239
work,supported,10.0704183586
hmp,consortium,9.92987689094
vaginal,vaginal,9.86922783631
convergence,convergence,9.86249958411
lean,lean,9.82226435569
core,lean,9.79968531222
monozygotic,virome,9.77635247439
respiratory,tract,9.73580278266
cutaneous,cutaneous,9.72239800147
metagenome,metagenome,9.72215924861
features,features,9.69207857051
consortium,framework,9.63375653203
shotgun,metagenomics,9.61365674469
genotype,genotype,9.61342561138
convergence,humans,9.57117040546
shotgun,shotgun,9.55978522817
hiv,hiv,9.52512312624
pregnancy,pregnancy,9.51880262397
distal,distal,9.50277479642
shotgun,sequencing,9.49326259077
date,date,9.47713829737
convergence,across,9.45793358477
shotgun,metagenomic,9.41630298472
health,lentiviral,9.41606452101
sampling,sampling,9.39614557154
consortium,consortium,9.37040289644
mammalian,phylogeny,9.33613400292
collective,collective,9.33115857926
consortium,gnotobiotic,9.32346472038
metagenomic,humanized,9.31503697887
enterotypes,geography,9.30651952576
healthy,healthy,9.29211157785
better,understanding,9.27062277229
obese,twins,9.26305118887
vaginal,women,9.23742043148
phylogeny,geography,9.22052128937
metagenomics,resource,9.21902755991
reference,reference,9.21009868219
moving,moving,9.16733005042
colorectal,colorectal,9.16206223668
international,consortium,9.13800199802
during,pregnancy,9.12680774144
humanized,mouse,9.11932715814
metagenome,virome,9.09550105262
geography,geography,9.06210079809
twins,monozygotic,9.05765757999
core,core,9.05555703481
skin,skin,9.01259311474
milk,monozygotic,9.0029826987
metagenomics,metagenomics,8.99478149894
lung,lung,8.98916923482
enteric,enteric,8.9674013408
infant,infant,8.95913070533
hmp,project,8.95464567865
drives,humans,8.94317104933
consortium,enterotypes,8.93776271892
women,women,8.93016172256
consortium,hmp,8.92987689094
respiratory,respiratory,8.92923800755
nutrition,nutrition,8.92725793486
obese,obese,8.91565005461
viral,viral,8.89965838904
macaque,milk,8.87624869699
drives,across,8.86485773967
diet,humanized,8.86454582756
enteric,virome,8.85993517448
gnotobiotic,humanized,8.85421129167
sequenced,genomes,8.84988769504
humanized,mice,8.83905951904
early,life,8.83659917961
capacity,energy,8.83172182111
framework,framework,8.80659312889
gnotobiotic,mice,8.76965665538
international,international,8.7295607645
infected,infected,8.72772418144
supported,part,8.71374890082
current,knowledge,8.7093163164
phylogeny,convergence,8.7056831831
ecology,drives,8.6869141683
metabolism,metabolism,8.67836600602
resource,resource,8.67833245405
nutrient,nutrient,8.6756605417
core,twins,8.62407731778
energy,energy,8.61647513559
gnotobiotic,twins,8.61084730337
taxa,taxa,8.6040257789
immune,system,8.59355195248
project,project,8.56003664114
murine,independently,8.54421234867
developing,infant,8.54305177757
better,define,8.52830744985
probiotics,probiotics,8.52080993155
core,obese,8.51629480735
project,framework,8.49676451158
change,change,8.48777105476
nutrition,survey,8.48292075007
subjects,subjects,8.479959096
adult,adult,8.4791435502
adult,monozygotic,8.47356251794
reveals,shifts,8.46003337163
us,us,8.45915246782
profiling,reveals,8.44096114728
risk,developing,8.44040969252
phylogeny,phylogeny,8.4378354697
genetics,genetics,8.42403052253
diet,convergence,8.42276860104
women,who,8.41256022031
shifts,shifts,8.39137158371
tools,studying,8.3911213273
virome,viral,8.38855728316
metagenomics,reveals,8.38756971019
metagenomic,shotgun,8.38313612079
metagenomic,gnotobiotic,8.3708545843
project,tools,8.3654163029
macaque,chronic,8.36282783743
consortium,project,8.36159833268
studying,moving,8.35269174081
alterations,distal,8.3470838514
body,sites,8.34250303604
sites,sites,8.32885667082
milk,macaque,8.32876090168
hmp,characterize,8.32497098325
shotgun,metagenome,8.32310943119
viral,virome,8.31984453308
oral,oral,8.31207627711
children,children,8.30877140084
who,who,8.30698331749
profiles,profiles,8.30339997417
murine,model,8.30290280364
component,component,8.29159902519
gut,geography,8.28716963087
reference,genomes,8.28408523941
effect,humanized,8.27508499469
cutaneous,skin,8.25539637354
convergence,within,8.25384163944
genomes,genomes,8.24511627912
skin,cutaneous,8.24380839927
consortium,structure,8.24197571403
alter,murine,8.24088016647
energy,metabolism,8.24082482221
gnotobiotic,mouse,8.23983676089
associations,associations,8.21568620839
mouse,model,8.21345978933
profile,profile,8.21337120115
framework,consortium,8.20079712475
gut,lentiviral,8.19657253889
risk,factors,8.19033554165
characterized,gnotobiotic,8.15583356357
metagenome,shotgun,8.14908003141
enterotypes,moving,8.13674173058
milk,infant,8.13500709465
geography,cutaneous,8.12921499395
comprehensive,survey,8.12168822386
community,structure,8.12025736325
metagenomics,collective,8.10317923122
environmental,factors,8.0963595375
diet,diet,8.09415364155
consortium,resource,8.08775718685
better,characterize,8.08630112581
geography,enterotypes,8.08412710442
human,geography,8.07181717975
metagenomics,shotgun,8.07112951029
mouse,mouse,8.05918430209
collective,metagenome,8.05671941015
vaginal,pregnancy,8.05574679195
genotype,shifts,8.03718991508
age,age,8.03567586179
macaque,hiv,8.02857084902
keywords,metagenomics,8.02080763854
shotgun,distal,8.0201076539
lean,individuals,8.01909964722
collective,genomes,8.01453708328
consortium,twins,8.01415472837
obesity,obesity,8.01180249196
antibiotics,antibiotics,7.99832955437
enterotypes,consortium,7.99434624728
us,understand,7.98562903018
women,pregnancy,7.98562342314
enterotypes,convergence,7.98432649743
hmp,shotgun,7.96700506526
correlate,correlate,7.95116194408
approaches,studying,7.94702347302
across,phylogeny,7.94102809388
virome,variation,7.92978592616
tract,tract,7.92922645284
set,set,7.9286321116
variation,variation,7.92861582921
obese,individuals,7.92771585455
hmp,geography,7.92568159986
obese,subjects,7.91908443241
tools,tools,7.91018829622
functional,metagenomics,7.89094919606
metagenomic,distal,7.88926223614
moving,framework,7.87370732475
humanized,diet,7.87143221314
alterations,lentiviral,7.86674846651
enterotypes,gut,7.86558928572
molecular,genetics,7.86511514412
metagenomic,sequencing,7.85392532044
international,ecology,7.84751842688
distal,gut,7.84343228142
diet,drives,7.84331857694
chronic,inflammation,7.83239517039
taxonomic,taxonomic,7.82848549958
diet,gnotobiotic,7.82469716725
profiling,profiling,7.82243977445
hiv,infected,7.81949020585
population,dynamics,7.81837716198
phylogeny,humans,7.81290338094
body,body,7.80684293354
shifts,composition,7.79981622142
individuals,individuals,7.760504895
healthy,subjects,7.75954854444
lean,obesity,7.75697480271
enterotypes,genotype,7.75506282825
hmp,framework,7.75506282825
consortium,function,7.75027293054
comprehensive,understanding,7.74185164134
part,part,7.73673286939
current,future,7.73541043042
metabolic,profiling,7.73157182263
keywords,colorectal,7.73024148634
future,should,7.72958431549
enterotypes,human,7.72917950931
genotype,affects,7.72906761972
women,vaginal,7.72552139295
colonic,colonic,7.72505677384
unique,unique,7.69967792497
understand,dynamics,7.69847476153
fecal,fecal,7.6970453261
pregnancy,women,7.69428364809
level,level,7.69278323445
macaque,vaginal,7.69187100351
normal,normal,7.68675669428
supported,supported,7.68642484761
could,potentially,7.68122963554
sequenced,sequenced,7.67778055589
macaque,model,7.67403981678
viral,metagenomics,7.67244792484
nutrient,mammalian,7.66496307442
metagenomic,hmp,7.66177175182
variation,virome,7.6443837073
drives,within,7.64270733491
gut,enterotypes,7.64239514442
convergence,shifts,7.63418536876
human,project,7.62256521165
characteristics,characteristics,7.62184004031
host,genotype,7.61666979523
characterize,virome,7.61041557512
hiv,humanized,7.60813853962
genetics,consortium,7.59911722909
metagenome,hmp,7.59282574453
healthy,individuals,7.57967678
metagenome,collective,7.57129258298
relationships,relationships,7.56885107094
consortium,healthy,7.56512827115
alter,colonic,7.56036048408
infected,hiv,7.55853012826
genomes,sequenced,7.55232760689
provide,comprehensive,7.55185031366
infant,milk,7.54814506101
lean,subjects,7.54455442197
convergence,gut,7.53731149493
enterotypes,hmp,7.53267040691
shotgun,collective,7.53043440443
understanding,dynamics,7.52739143402
individuals,who,7.51862260719
obese,women,7.51627213739
patients,who,7.51385708218
might,contribute,7.50797082369
genomics,genomics,7.50682191531
structure,function,7.50656468123
work,part,7.49721285057
humanized,hiv,7.49566381037
geography,alter,7.48644175226
components,components,7.48447466315
provide,framework,7.48329711825
framework,project,7.48082296771
monozygotic,enterotypes,7.47942838564
supported,health,7.47774815243
analysis,reveals,7.47663752965
survey,shotgun,7.47635773168
profiling,collective,7.47207249404
obese,obesity,7.47033335132
impact,gnotobiotic,7.46470427267
children,who,7.46002884706
directly,affects,7.45927997352
hiv,viral,7.4570023388
monozygotic,genotype,7.45026589803
alterations,alterations,7.44653815767
monozygotic,who,7.4448711636
alter,composition,7.43508845856
murine,colonic,7.43445927188
metagenomic,metagenomic,7.43196001601
variation,across,7.43186921154
involved,metabolism,7.42792728728
humanized,model,7.42353250882
metagenomic,profiling,7.42207141175
project,resource,7.41669263029
mammalian,tract,7.41529708793
human,consortium,7.41443228718
should,should,7.41425648952
hiv,women,7.41087134041
antibiotics,alter,7.40638741677
part,project,7.40369528976
could,affect,7.40144869952
comprehensive,date,7.39825750858
taxonomic,level,7.39691140355
ecology,ecology,7.39665823109
subjects,who,7.39610508369
metagenomics,functional,7.38844885553
mammalian,mammalian,7.38569024334
lean,body,7.38207145648
altered,altered,7.38165477393
profiling,lentiviral,7.37896308965
convergence,geography,7.37733769038
members,members,7.37250639322
sequencing,shotgun,7.37244699523
effect,gnotobiotic,7.36986066842
characteristics,age,7.36725115252
community,composition,7.36583212763
metagenomic,approaches,7.36554904369
viral,respiratory,7.36440719147
better,phylogeny,7.36328053857
genomics,reveals,7.36257233489
murine,murine,7.36125351019
infected,macaque,7.35599994936
profiling,define,7.35483481876
sampling,sites,7.35308531485
future,work,7.34800348403
shotgun,sequenced,7.34148846619
enterotypes,drives,7.34002532897
sequencing,sequencing,7.33891174533
important,role,7.33819262475
supported,project,7.32960329458
metagenomic,reveals,7.32512163177
reference,set,7.32405583862
hmp,body,7.32129498385
ecology,keywords,7.31229591302
gut,gnotobiotic,7.302953407
keywords,genetics,7.30199471227
respiratory,viral,7.2967684746
nutrient,energy,7.29575361794
shotgun,hmp,7.28893316015
capacity,capacity,7.28314921236
gnotobiotic,gnotobiotic,7.28074701064
studying,interactions,7.27549121093
enteric,system,7.27530322595
profiling,tools,7.2736100895
consortium,geography,7.27188022281
fecal,monozygotic,7.26760147571
model,model,7.26530645114
resource,framework,7.26441549467
gut,humanized,7.26216088052
would,would,7.26123570848
hmp,cutaneous,7.25583020156
alterations,cutaneous,7.25531375443
health,survey,7.25156385856
moving,knowledge,7.24839868275
keywords,cutaneous,7.24656232145
resource,functional,7.24472653319
genomics,metagenomics,7.23695522919
knowledge,knowledge,7.2363579107
metagenomic,framework,7.23525475566
body,lean,7.23320807056
consortium,diversity,7.23311243248
reveals,mammalian,7.23282518369
chronic,chronic,7.22948091904
metagenome,phylogeny,7.22870235187
core,members,7.22832853841
life,life,7.22710554393
macaque,health,7.22119825132
across,sites,7.21389196935
genomics,genetics,7.20596284771
community,dynamics,7.20562244334
framework,provides,7.20499347433
lung,respiratory,7.20352422439
primary,primary,7.20101703073
gut,lean,7.20072249618
independently,independently,7.20062537265
major,component,7.19954668607
mammalian,humans,7.19414997585
children,age,7.18694120759
populations,populations,7.18674369445
genetics,genomics,7.18659752284
framework,metagenomic,7.18550172046
fecal,humanized,7.18047410593
dynamics,dynamics,7.18036960464
mammalian,gastrointestinal,7.17927571541
profile,lentiviral,7.17915548581
identify,characterize,7.17853324527
moving,genetics,7.17249175553
unique,features,7.1723485671
framework,studying,7.17010032753
affects,affects,7.1696402111
consortium,human,7.16634822281
impact,consortium,7.16479297866
define,core,7.16349098372
better,better,7.16319472535
molecular,characterization,7.16273711413
consortium,profiling,7.16173237343
