mail,mail,68.7520238091
let,know,67.6652974067
enron,enron,49.1260230449
file,file,40.6730863678
exmerge,items,37.2046424925
enron,corp,34.1214282467
enron,north,32.0561747495
north,america,31.9817136862
enron,america,30.9730484694
blackberry,net,30.8662429977
enron,houston,30.4444565603
smith,houston,28.5403644213
enron,services,28.3822242196
enron,smith,28.1172913047
download,msn,27.5811409311
next,week,27.5046371852
msn,asp,26.1836784815
gas,gas,26.1004317508
exmerge,chris,25.7740888629
houston,texas,25.4416897962
give,call,25.0623665284
importance,high,24.886989377
make,sure,24.0971298815
message,message,23.8685247406
know,questions,23.6744190789
msn,msn,23.3980964009
let,questions,23.3031833608
blackberry,wireless,23.2279283388
blackberry,handheld,23.2067876645
file,enron,23.1587947133
wireless,handheld,23.1464099474
power,power,23.1179554993
last,week,22.8736186637
energy,energy,22.7910258288
know,need,22.6549048005
enron,texas,22.3034929762
blackberry,blackberry,22.0715663753
smith,texas,21.8768129547
wireless,net,21.8243399188
handheld,blackberry,21.7842834651
wireless,blackberry,21.7838625712
handheld,net,21.7791056575
john,john,21.6660440078
call,questions,21.2844834487
chris,chris,21.2369294212
enron,wholesale,21.1667708753
let,need,21.0023410842
market,market,20.9990623672
north,houston,20.9418150241
america,houston,20.5360933825
wholesale,services,20.3959452291
confidential,information,20.3198365694
gas,company,19.9503180549
america,corp,19.9419541927
north,smith,19.9183139143
america,smith,19.8954223166
enron,file,19.8366297622
north,texas,19.7888458358
north,corp,19.7631453526
report,report,19.5790557132
exmerge,john,19.5233612633
know,enron,19.5199446241
day,day,19.2950681821
questions,call,19.2883017568
information,intended,19.2486086221
america,texas,19.2014835489
email,email,18.9040693758
services,houston,18.7511836639
net,net,18.7371394957
agreement,agreement,18.7002874507
state,power,18.6883846367
items,chris,18.5167460027
chris,items,18.1623239613
looks,like,18.1376393806
message,confidential,18.0985505537
company,enron,17.9541471498
message,intended,17.952494332
agreement,enron,17.9435980246
services,smith,17.8954254277
need,know,17.872752503
confidential,intended,17.7320653646
exmerge,bill,17.5850866202
gas,power,17.578312884
market,power,17.5328063555
sara,enron,17.4958186055
like,know,17.4923072509
enron,company,17.4749760318
mark,mark,17.4499958988
price,price,17.4479498623
delete,message,17.4357260612
energy,trading,17.3885964876
bill,items,17.3430939739
received,error,17.2769741692
corp,enron,17.2439648022
sara,smith,17.158248537
energy,services,17.1300031133
enron,energy,17.1265393453
power,state,17.1248389192
sara,houston,17.0542993896
download,asp,17.0522697929
wholesale,houston,17.0469499184
wholesale,smith,17.0081144782
sara,wholesale,16.931017682
sara,services,16.9166974256
time,time,16.9028414584
intended,message,16.5617766325
energy,company,16.5569644253
notify,sender,16.5175515082
company,company,16.5152221969
meeting,meeting,16.4505827577
some,time,16.4454736903
know,like,16.4025203326
call,call,16.3952949013
sender,email,16.34582893
mark,enron,16.3052459873
deal,deal,16.2555941335
market,prices,16.1742358791
message,information,16.0860503919
status,report,16.0699977
error,delete,16.0559995709
number,number,16.0488989231
energy,commission,15.9080415556
power,market,15.8244227829
enron,business,15.7737750402
more,information,15.7677950906
short,term,15.7566597699
know,know,15.729190906
know,think,15.7096153704
energy,enron,15.6977168872
call,discuss,15.6259741804
questions,contact,15.5360517367
pipeline,company,15.4850677257
error,immediately,15.4843168681
enron,power,15.4136972419
power,contracts,15.3569230934
last,year,15.3355427759
know,time,15.2786425197
notify,immediately,15.2570944991
need,let,15.2401909484
want,want,15.1603566628
services,enron,15.1559313294
gas,pipeline,15.1312834828
state,state,15.1286394943
gas,enron,15.1184978934
message,taking,14.89115636
did,did,14.852090562
year,year,14.8234395088
error,sender,14.7924998716
party,party,14.7769146877
know,file,14.7351677448
energy,power,14.7154880929
business,business,14.7011303041
time,enron,14.6806027838
want,know,14.6036928541
intended,individual,14.5822968095
meeting,discuss,14.5360787237
notify,email,14.5340122208
error,notify,14.5199695472
need,help,14.4918129252
send,email,14.482165599
items,john,14.4028159366
gas,daily,14.3997918785
immediately,email,14.385588118
term,contracts,14.3778524428
week,week,14.3486069152
power,trading,14.3479180101
immediately,delete,14.3434430345
sender,delete,14.3106649999
like,let,14.2961935961
enron,net,14.2935497426
let,think,14.2320195221
report,amount,14.2158720932
know,kim,14.2013185701
know,want,14.1521277172
sender,immediately,14.1337921476
gas,day,14.0521355817
information,information,14.0336980357
enron,markets,14.0266556758
mail,message,14.015756071
like,enron,14.0120561287
need,information,13.9897617957
received,sender,13.9461088046
changed,report,13.9451063948
received,delete,13.9438239736
contract,contract,13.9283110349
received,immediately,13.9048161105
questions,let,13.8972053274
message,individual,13.8961748377
questions,know,13.8804056994
contracts,contracts,13.8691932132
information,message,13.8120905056
john,items,13.7274398417
next,year,13.7268043296
like,discuss,13.713682476
disclosure,distribution,13.7053367732
received,notify,13.6574459158
power,gas,13.6406788983
jim,jim,13.6393374233
need,call,13.6262371577
power,energy,13.6221014002
enron,more,13.5963379876
power,enron,13.59391882
energy,gas,13.5735626999
know,going,13.5688067527
state,contracts,13.5178907383
confidential,individual,13.5166148593
let,file,13.4839278289
enron,know,13.4837562355
intended,disclosure,13.48151609
enron,trading,13.4733118259
good,morning,13.4273238673
call,number,13.4211051223
power,under,13.4198681929
enron,center,13.4106915315
individual,intended,13.4031118636
questions,enron,13.3981553868
let,like,13.3950500819
trading,trading,13.3600535074
thank,enron,13.3367642146
know,help,13.3016615785
information,individual,13.2549289767
california,power,13.248721805
date,date,13.2446473715
let,enron,13.2318289482
need,more,13.2163881569
id,id,13.2146332791
know,jeff,13.1820397601
amount,amount,13.1720238524
let,kim,13.1576215816
california,gas,13.1491159325
california,state,13.1363231972
good,time,13.0943075588
need,some,13.0812960577
need,enron,13.0561069396
email,message,13.0408061602
some,some,13.0392393663
business,enron,13.0374717536
following,enron,13.033544295
day,enron,13.0246563742
information,received,13.0163994686
more,more,13.011361332
company,gas,13.0036269551
intended,distribution,12.9827857645
review,let,12.9716823063
going,well,12.9640330237
did,know,12.9606589185
california,energy,12.9604121541
distribution,message,12.9567019439
questions,file,12.9468661356
enron,management,12.9425182221
contact,questions,12.9373401164
message,prohibited,12.9302641002
need,need,12.8997356537
want,make,12.8781655661
time,know,12.872754724
edison,edison,12.862720596
copy,message,12.8412316286
notify,delete,12.8377587186
trading,enron,12.8279568463
use,prohibited,12.8221213037
jeff,jeff,12.7842281163
message,distribution,12.7622953429
enron,canada,12.7510476998
questions,comments,12.7284002332
like,some,12.7229129039
work,enron,12.7049309723
delete,email,12.6918935918
energy,california,12.687525189
message,sender,12.6537125475
intended,delete,12.6334537135
gas,trading,12.6154893861
time,call,12.6110524919
report,total,12.535163635
total,amount,12.5109406801
enron,gas,12.490375009
know,let,12.4818178286
meeting,week,12.4689237782
intended,use,12.439765025
prices,market,12.3939372707
use,information,12.3866368188
email,information,12.3804226752
enron,mark,12.3708916946
company,energy,12.2953697321
information,law,12.2935892817
amount,status,12.2713728303
john,mail,12.2697196914
mail,john,12.2697196914
message,notify,12.2544731234
information,specific,12.2364265754
want,let,12.2317532955
law,intended,12.226608156
call,enron,12.2252291236
