mice,mice,152.608045647
human,gut,151.638762389
immune,system,133.419401195
data,data,126.064023314
human,human,122.798975149
patients,patients,120.509684254
data,analysis,116.825374153
healthy,healthy,114.447303255
gut,gut,113.146989724
bacterial,community,110.664558346
analysis,data,106.573320199
disease,disease,105.861569428
bacterial,bacterial,103.717059207
gastrointestinal,tract,96.0911818578
bacterial,diversity,94.1915108175
health,disease,92.026297515
patients,disease,91.7544181602
community,structure,91.6212431148
human,intestinal,90.8841529335
figure,figure,89.1603335438
analysis,analysis,88.9302334412
human,health,88.8988656072
host,host,88.868454732
diet,diet,88.2849191521
intestinal,intestinal,86.2649140347
milk,milk,86.2261484744
risk,factors,85.6879645798
healthy,twins,85.330115192
gut,host,84.7922766382
different,different,83.6302829433
sequencing,sequencing,83.4808241074
host,immune,83.1282109573
community,composition,83.0127814748
oral,oral,81.5021434524
mice,diet,81.0797615933
human,disease,80.8631581752
metabolism,metabolism,80.5039139535
bacterial,human,78.9460658376
gut,mice,78.7118730417
chronic,disease,78.2942623641
data,set,77.4613591961
diversity,diversity,77.296081065
disease,patients,76.9349888227
patients,who,76.5251227119
host,interactions,76.3490358634
human,project,76.0940638676
environmental,factors,75.4878607726
important,role,74.8784490441
analysis,bacterial,74.5971148384
human,milk,74.4929725268
diversity,human,74.1446934445
immune,immune,74.1385197353
twins,twins,74.1231715567
sequencing,data,74.0492220851
community,community,73.6236683732
intestinal,inflammation,73.4077390872
diet,gut,73.3197017988
health,health,73.2652014812
diet,mice,73.1580573288
mouse,model,73.0998669647
host,gut,72.7645931504
hiv,hiv,72.5279562667
increased,risk,72.0498889232
analysis,human,72.0069688436
twins,healthy,70.6486359942
gut,bacterial,70.4947505484
risk,disease,69.8625874729
more,more,69.6215250761
host,bacterial,69.5865437418
figure,analysis,69.5347004935
human,body,69.3359930618
model,model,69.2469788125
intestinal,bacterial,68.9806061685
bacterial,gut,68.8189098343
intestinal,mice,68.6161506643
intestinal,immune,68.554359817
intestinal,disease,68.3136511903
gut,immune,67.6829641308
metagenomic,analysis,67.6375771841
metagenomic,data,67.3983835593
analysis,revealed,67.2863595802
bacterial,host,67.0198139009
role,disease,66.913646216
gut,human,66.7825695811
early,life,66.7248942171
healthy,subjects,66.6113334926
human,skin,66.0778843612
gut,obesity,65.9755736901
figure,bacterial,65.8125254684
mice,increased,65.5552387314
gut,disease,65.1103648483
human,oral,64.9455176976
role,gut,64.8983612918
human,bacterial,64.8009154176
age,age,64.7741810923
work,supported,64.6322243348
bacterial,composition,64.4789003076
vaginal,women,64.4599090192
skin,skin,64.3888799733
gut,composition,64.0995864649
activity,activity,63.653726839
healthy,individuals,63.6110569938
subjects,subjects,63.503544778
patients,healthy,63.207450907
bacterial,taxa,63.1222409288
obesity,gut,63.0621455525
diversity,bacterial,62.9199136955
gut,health,62.8331540766
composition,gut,62.7519212527
gut,intestinal,62.4103303283
level,level,62.3071186759
increased,increased,62.2821225273
gut,metabolic,62.2193316991
analysis,community,62.0824460621
intestinal,gut,61.7830997854
disease,gut,61.6708289247
mice,figure,61.5396841007
vaginal,vaginal,61.2521847414
respiratory,tract,61.08630514
human,tract,60.9594987509
structure,function,60.9346089251
infected,mice,60.7381082804
children,children,60.5438737552
data,suggest,60.2696393652
bacterial,populations,60.2016216334
diet,obesity,60.1931982448
community,analysis,60.0039272666
hiv,infected,59.9393925735
changes,gut,59.8878441933
mice,gut,59.8119275151
increased,mice,59.7646004884
metagenomic,sequencing,59.7088769733
disease,risk,59.5659396179
human,host,59.3799816433
more,likely,59.1852651637
gnotobiotic,mice,59.0276396404
different,bacterial,58.8560893235
role,intestinal,58.7680548559
genomes,genomes,58.5564161598
gut,diet,58.4848439525
