let,know,21.1871485402
mail,mail,15.2783046251
's,'s,13.5846300457
',',9.58053933112
ca,n't,9.50813181471
explorer,msn,9.37795441352
enron,'s,9.25790618176
next,week,9.1939444399
did,n't,9.14328462173
natural,gas,9.09638328399
msn,explorer,9.05240463014
gas,gas,9.02375711042
download,msn,8.88646472405
download,explorer,8.71611937356
enron,houston,8.65644267012
enron,enron,8.63302735963
blackberry,net,8.47896351168
enron,smith,8.39201792389
smith,houston,8.35612464214
noncore,customers,8.2986191167
uk,uk,8.12341774121
file,file,8.00932223853
explorer,intl,7.9983741176
msn,intl,7.99829179444
explorer,asp,7.99821152936
msn,asp,7.99812097388
north,america,7.93302848501
incoming,inbound,7.87327288388
scenarios,inbound,7.87321485834
scenarios,incoming,7.87319342548
's,going,7.78708349626
n't,know,7.77725668361
inbound,catcher,7.74523921443
',incoming,7.7427156257
',scenarios,7.74245896254
incoming,catcher,7.68039230323
scenarios,catcher,7.68033282075
report,report,7.65591178286
enron,services,7.62620698666
',catcher,7.61255347829
',inbound,7.61255347829
net,short,7.54136205147
let,'s,7.50213423041
yahoo,personals,7.48246770464
power,power,7.42485821806
encoding,exmerge,7.41451954364
mime,encoding,7.41451954364
exmerge,origin,7.4144890174
encoding,folder,7.41445849116
folder,exmerge,7.41445849116
folder,origin,7.41442685487
exmerge,filename,7.41418375495
origin,filename,7.41414712346
mime,transfer,7.41412270246
transfer,encoding,7.41412270246
transfer,exmerge,7.41412270246
folder,filename,7.41411049197
content,exmerge,7.41409217622
content,encoding,7.41409217622
mime,content,7.41409217622
transfer,folder,7.41404721939
content,folder,7.4140155831
exmerge,items,7.41360375631
content,transfer,7.41359432092
items,origin,7.41355657938
folder,items,7.41350940246
items,filename,7.41308481015
mime,version,7.41284060019
version,encoding,7.41284060019
version,folder,7.41271849521
version,transfer,7.41204691783
version,content,7.41198586534
gas,daily,7.39140229614
mime,folder,7.34671319524
encoding,items,7.34585058249
version,exmerge,7.34508039253
enron,corp,7.32140223254
enron,america,7.31298951762
give,call,7.24084979815
encoding,7bit,7.20947003888
7bit,exmerge,7.20947003888
mime,7bit,7.20947003888
7bit,folder,7.2094106748
transfer,7bit,7.20908417239
content,7bit,7.20905449035
7bit,items,7.20857957776
version,7bit,7.20783752683
status,report,7.20007852811
make,sure,7.18950030667
enron,north,7.17979256805
n't,'s,7.17518839446
msn,msn,7.13745776461
's,know,7.1360290844
catcher,',7.06760016685
know,questions,7.03551908057
energy,energy,7.03261985386
inbound,',6.99649714956
day,day,6.93557565939
catcher,scenarios,6.92730195596
importance,high,6.92483459126
incoming,',6.92456842719
'd,like,6.90144126473
catcher,incoming,6.85481043329
times,times,6.85200174643
's,plan,6.83723535309
last,week,6.82020198348
n't,think,6.8085256453
catcher,inbound,6.78149914471
inbound,scenarios,6.78140932434
let,questions,6.77850277012
know,need,6.73388266462
call,questions,6.71769573121
wireless,handheld,6.706877328
yahoo,yahoo,6.70634779068
blackberry,wireless,6.70572007726
blackberry,handheld,6.70566608041
explorer,explorer,6.70437445114
houston,texas,6.6966038131
call,call,6.67219321787
scenarios,',6.6291534347
meeting,meeting,6.61487528078
time,time,6.56976029644
subject,contest,6.5544933174
transfer,items,6.55381037087
's,let,6.50556320363
questions,call,6.49058760026
catcher,'selected,6.48020019685
inbound,inbound,6.4798711959
catcher,catcher,6.4798711959
inbound,incoming,6.47984769584
incoming,incoming,6.47982356063
incoming,scenarios,6.47975115502
