patients,patients,88.0385322176
mice,mice,81.9846004594
healthy,healthy,77.7014140271
human,gut,72.2394848365
immune,system,72.2110946185
data,data,70.4135950949
data,analysis,67.3618882927
disease,disease,64.5871787064
bacterial,community,64.2108893678
human,human,63.2990974379
gut,gut,61.4869615537
patients,disease,60.6385084348
analysis,data,59.9239867997
healthy,twins,59.917502642
figure,figure,56.7123679046
risk,factors,55.6524952383
bacterial,bacterial,55.6469863313
patients,who,54.2814821954
milk,milk,52.6916557111
bacterial,diversity,52.0773215814
gastrointestinal,tract,52.002250131
twins,twins,51.1317895066
analysis,analysis,50.9271559395
diet,diet,50.9076135465
community,structure,50.7081970369
disease,patients,50.4347085359
twins,healthy,49.760500245
health,disease,48.799580342
chronic,disease,48.4822299477
host,host,48.3183608897
intestinal,intestinal,47.8547722188
community,composition,47.4097536483
different,different,47.3745962743
metabolism,metabolism,45.7708311988
human,health,45.1640856387
host,immune,44.1352939708
immune,immune,43.7297908883
human,intestinal,43.6100589519
increased,risk,43.5780903905
sequencing,sequencing,43.5771148511
important,role,43.5022649542
oral,oral,43.3509158616
gut,host,43.0283825064
environmental,factors,42.936269802
mice,diet,42.8948496634
sequencing,data,42.8768080116
model,model,42.3948266244
diversity,diversity,42.3625486883
figure,analysis,42.3314475492
intestinal,inflammation,41.8375224867
risk,disease,41.71579774
age,age,41.5508056299
human,disease,41.3649033627
activity,activity,41.3313777208
mouse,model,40.429482574
hiv,hiv,40.217987035
analysis,bacterial,40.0801767271
diet,mice,39.9624836917
host,interactions,39.6019369026
diet,gut,39.297335081
patients,healthy,39.2685804111
data,set,39.1689079471
health,health,39.1016609845
gut,mice,38.7736234595
community,community,38.557185708
more,more,38.3319265762
human,project,38.2891534713
healthy,subjects,37.7766194974
host,gut,37.6380691709
patients,age,37.6350338838
intestinal,disease,37.5030962367
analysis,revealed,37.3102448462
role,disease,37.1933554201
early,life,37.1465837296
figure,bacterial,36.8909785408
bacterial,human,36.8090227381
human,oral,36.7446924564
intestinal,bacterial,36.6460993061
intestinal,mice,36.6250886424
bacterial,composition,36.5097285146
disease,activity,36.1946833996
role,gut,36.1887913963
intestinal,immune,36.1675991146
mice,increased,35.9907487083
gut,immune,35.8750977249
gut,disease,35.8023089612
gut,composition,35.8008412516
disease,risk,35.5012891829
mice,figure,35.445321985
diversity,bacterial,35.4321101307
disease,gut,35.3392742722
diversity,human,35.0783547578
bacterial,gut,35.0215397534
level,level,34.8810544107
gut,bacterial,34.8644887099
structure,function,34.8201638672
risk,patients,34.8117016209
data,suggest,34.7854994024
hiv,infected,34.6833942706
host,bacterial,34.5700993112
risk,risk,34.5668963423
work,supported,34.5351482072
increased,increased,34.470272077
gut,intestinal,34.4446148452
intestinal,gut,34.4301078347
more,likely,34.3292859166
patients,more,34.293586604
analysis,patients,34.1668652565
increased,mice,34.0498270865
