mail,mail,23.3651902665
let,know,16.3437122347
enron,enron,12.6650266462
blackberry,net,12.1585464728
exmerge,items,10.6219048218
enron,corp,9.84492611771
story,business,8.98694458163
wireless,handheld,8.65622573514
blackberry,handheld,8.65259528948
blackberry,wireless,8.65198258962
handheld,net,8.59751883192
wireless,net,8.59713431711
handheld,blackberry,8.59461494404
wireless,blackberry,8.5939981182
blackberry,blackberry,8.58649340381
next,week,8.51963546365
north,america,8.42097023706
enron,america,8.08009422352
enron,north,8.06621711369
download,msn,7.80888209045
msn,asp,7.54681628622
importance,high,7.47869819465
enron,houston,7.3180214085
gas,gas,7.23041451613
message,message,7.04591151094
then,still,7.04036146702
dynegy,enron,6.99400714934
houston,texas,6.69785426276
msn,msn,6.55407220274
file,file,6.50049391982
market,market,6.45748594002
know,questions,6.38450601487
business,business,6.34296337581
trading,enron,6.26960642412
let,questions,6.26796907665
corp,enron,6.23914160837
make,sure,6.22332978229
next,year,6.21639455543
enron,dynegy,6.07601936074
right,then,6.06016142223
business,story,5.98041687244
give,call,5.97004578744
enron,smith,5.95302576118
energy,trading,5.89028709126
enron,trade,5.8636751524
enron,said,5.84811662781
know,need,5.82436822137
delete,message,5.82384526797
smith,houston,5.82179285522
information,intended,5.81273623927
enron,services,5.73669651354
time,enron,5.73224683871
intended,message,5.64470489961
confidential,information,5.64194368373
let,need,5.6392981365
agreement,enron,5.43614993415
company,company,5.40689480888
confidential,intended,5.38124910073
pipeline,company,5.37080295151
enron,cash,5.36830677577
america,corp,5.28201758872
message,confidential,5.28118846223
services,houston,5.27182172044
more,know,5.25908268658
then,then,5.25232531024
still,then,5.25046954283
gas,power,5.25009838935
mail,message,5.23324671902
energy,energy,5.17259486426
enron,know,5.11639436705
some,time,5.10166137152
download,asp,5.09685718843
short,term,5.09464080514
report,report,5.0919908306
message,taking,5.08712672519
north,corp,5.08606808683
email,email,5.0784943177
know,like,5.0495199938
message,information,5.0451055395
next,enron,5.00992437529
wholesale,services,4.99529683355
year,old,4.98768677715
north,houston,4.98219802685
right,still,4.97120215002
enron,some,4.9701475108
enron,wholesale,4.96711803282
call,questions,4.93868196488
old,office,4.88857623189
cows,company,4.88410312586
year,office,4.87685425591
last,week,4.87009653676
call,want,4.84626224301
received,error,4.79106823018
need,know,4.78924186565
services,smith,4.78742571191
message,intended,4.78150093201
still,old,4.7789133311
file,enron,4.76043138201
enron,share,4.75959074154
comments,file,4.75888546762
week,week,4.75874058113
going,going,4.72454257917
information,information,4.70724241347
intended,individual,4.68791814608
under,enron,4.65870424094
know,coming,4.64390994713
need,help,4.62364499487
gas,day,4.62004304407
let,like,4.59720089724
confidential,individual,4.58054562121
wholesale,smith,4.57994411788
cows,cows,4.57956692516
wholesale,houston,4.57577745417
information,individual,4.5723501383
dynegy,dynegy,4.56571355154
hey,going,4.56422984331
power,trading,4.54790905289
enron,company,4.54214605092
help,need,4.5142336382
know,information,4.51225264641
enron,trading,4.50814382694
know,enron,4.4973756446
some,information,4.49736272285
disclosure,distribution,4.46950873114
intended,disclosure,4.46925448367
load,demand,4.46880762448
intended,delete,4.46855594517
traders,prices,4.46818099435
time,know,4.46640184516
message,individual,4.46535602246
message,disclosure,4.46467802921
energy,load,4.46313713545
market,prices,4.46069481884
traders,market,4.46048679819
distribution,message,4.45812409442
ever,want,4.45808300392
california,gas,4.45666538167
following,enron,4.45649307767
more,coming,4.45198748503
call,ever,4.45052235188
energy,services,4.45020133235
good,morning,4.44866172267
good,good,4.43006827132
trading,trading,4.42960215096
want,still,4.42844006025
back,next,4.4226706972
questions,call,4.40358030761
enron,sell,4.38810588204
said,enron,4.38371368071
individual,intended,4.35621137335
law,intended,4.35379256019
message,prohibited,4.35147914193
story,story,4.35067682318
law,message,4.34568242192
message,distribution,4.34452307792
want,house,4.34403035672
big,day,4.34290921837
ever,still,4.34212007399
still,house,4.34159573431
coming,call,4.33429845428
money,enron,4.32764671807
company,enron,4.31708465531
enron,markets,4.3168700886
enron,program,4.30393813323
let,jim,4.29539982814
more,information,4.27970520872
trading,time,4.27689643439
enron,texas,4.27484123366
sender,email,4.23697613395
back,cows,4.23023822578
mary,mail,4.22901733523
company,cows,4.22546294655
want,sure,4.21093137121
some,enron,4.20954197701
back,year,4.20442085729
business,enron,4.2000885938
take,next,4.19747044378
questions,file,4.17257483412
day,day,4.17165984298
payment,enron,4.16292276037
value,enron,4.14188608526
delete,disclosure,4.1212211966
specific,individual,4.12105824154
individual,law,4.12072397475
taking,prohibited,4.12043149131
disclosure,taking,4.12034792461
law,delete,4.11985070277
delete,distribution,4.11956518322
confidential,specific,4.11942033427
specific,law,4.11921559587
confidential,law,4.11881865406
specific,intended,4.11846488837
intended,specific,4.11846488837
distribution,taking,4.1179244904
know,time,4.11784761169
intended,law,4.11770721698
smith,texas,4.11658742324
disclosure,message,4.11501636934
message,specific,4.11109430569
next,weeks,4.10703853532
information,specific,4.10454267663
enron,right,4.10313431531
make,changes,4.10298276495
information,law,4.10151199108
jim,jim,4.08877503366
enron,last,4.08763360733
enron,off,4.08209764019
back,day,4.06346268111
market,enron,4.06327535193
some,know,4.06160508703
gas,trading,4.05948072799
make,enron,4.05220341766
take,time,4.0459401375
some,some,4.03605698279
know,jim,4.00611921355
term,term,3.99255762671
looks,like,3.99109901343
services,enron,3.98980838705
physical,gas,3.98738787628
exmerge,bill,3.98556173839
mail,mary,3.98555025325
monday,november,3.98438307549
deal,deal,3.97186139728
call,discuss,3.96903892315
need,need,3.95924665314
back,back,3.94979700008
said,back,3.9479177434
power,gas,3.94522734842
said,next,3.94262596332
